species_enc,antibiotic_enc,isolation_source_enc,mic_value,multi_drug_count,gram_stain_enc,resistance,species,antibiotic,isolation_source
4184,3,0,1.0,2,1,1,S4979 Pseudomonas aeruginosa,Acide nalidixique,Clinical Sample
2725,7,0,1.0,8,1,1,S3552 Escherichia coli,CZ,Clinical Sample
3688,9,0,1.0,3,1,1,S4498 Escherichia coli,FOX,Clinical Sample
4486,4,0,1.0,9,0,1,S5281 E.cli,C,Clinical Sample
5421,0,0,1.0,1,0,1,S6194 E. coli,AMC,Clinical Sample
416,6,0,1.0,1,1,1,S1151 Escherichia coli,CTX/CRO,Clinical Sample
1813,4,0,1.0,5,1,1,S2638 Escherichia coli,C,Clinical Sample
179,6,0,1.0,3,0,1,S10170 Escherichia coli,CTX/CRO,Clinical Sample
301,12,0,1.0,3,1,1,S10289 Escherichia coli,IPM,Clinical Sample
1481,0,0,1.0,2,0,1,S2282 Enter.bacteria spp.,AMC,Clinical Sample
1139,12,0,1.0,1,1,1,S1924 Serratia marcescens,IPM,Clinical Sample
3177,10,0,1.0,4,1,1,S3998 Escherichia coli,Furanes,Clinical Sample
667,6,0,1.0,3,1,1,S1421 Escherichia coli,CTX/CRO,Clinical Sample
4861,8,0,1.0,3,1,1,S5645 Escherichia coli,Co-trimoxazole,Clinical Sample
5312,9,0,1.0,3,0,1,S609 Escherichia coli,FOX,Clinical Sample
425,6,0,1.0,2,1,1,S1160 Escherichia coli,CTX/CRO,Clinical Sample
5969,4,0,1.0,4,1,1,S6727 Escherichia coli,C,Clinical Sample
1820,11,0,1.0,6,1,1,S2645 Escherichia coli,GEN,Clinical Sample
6090,1,0,1.0,1,0,1,S6847 E.coi,AMX/AMP,Clinical Sample
7018,11,0,1.0,3,0,1,S776 E. coli,GEN,Clinical Sample
6635,0,0,1.0,2,0,1,S738 Escherichia coli,AMC,Clinical Sample
8819,0,0,1.0,3,1,1,S9541 Enterobacteria spp.,AMC,Clinical Sample
30,13,0,1.0,3,1,1,S10029 Enterobacteria spp.,colistine,Clinical Sample
4230,0,0,1.0,4,1,1,S5024 Escherichia coli,AMC,Clinical Sample
4920,6,0,1.0,3,1,1,S5702 Proteus mirabilis,CTX/CRO,Clinical Sample
1561,6,0,1.0,4,0,1,S2370 E. coli,CTX/CRO,Clinical Sample
2794,12,0,1.0,2,1,1,S3619 Enterobacteria spp.,IPM,Clinical Sample
2865,0,0,1.0,3,1,1,S369 Escherichia coli,AMC,Clinical Sample
3195,7,0,1.0,4,1,1,S4016 Escherichia coli,CZ,Clinical Sample
8570,1,0,1.0,2,0,1,S9300 E.coi,AMX/AMP,Clinical Sample
5002,1,0,1.0,4,1,1,S5783 Escherichia coli,AMX/AMP,Clinical Sample
7653,0,0,1.0,3,1,1,S8390 Klebsiella pneumoniae,AMC,Clinical Sample
4118,4,0,1.0,1,0,1,S4913 Enterobacteria spp.,C,Clinical Sample
1429,0,0,1.0,8,1,1,S2229 Escherichia coli,AMC,Clinical Sample
9070,12,0,1.0,2,1,1,S9786 Escherichia coli,IPM,Clinical Sample
7029,5,0,1.0,2,1,1,S7771 Escherichia coli,CIP,Clinical Sample
7649,6,0,1.0,4,1,1,S8387 Escherichia coli,CTX/CRO,Clinical Sample
1173,5,0,1.0,1,1,1,S1961 Citrobacter spp.,CIP,Clinical Sample
4182,12,0,1.0,3,0,1,S4977 Escherichia coli,IPM,Clinical Sample
4781,6,0,1.0,2,1,1,S5569 Escherichia coli,CTX/CRO,Clinical Sample
6267,0,0,1.0,3,1,1,S7021 Escherichia coli,AMC,Clinical Sample
2005,7,0,1.0,4,1,1,S2836 Escherichia coli,CZ,Clinical Sample
5200,9,0,1.0,6,1,1,S5978 Escherichia coli,FOX,Clinical Sample
6506,1,0,1.0,3,1,1,S7254 Escherichia coli,AMX/AMP,Clinical Sample
4212,13,0,1.0,3,1,1,S5006 Escherichia coli,colistine,Clinical Sample
3962,10,0,1.0,2,1,1,S4763 Escherichia coli,Furanes,Clinical Sample
7397,7,0,1.0,2,1,1,S8137 Escherichia coli,CZ,Clinical Sample
8945,7,0,1.0,1,0,1,S9662 E.coi,CZ,Clinical Sample
133,6,0,1.0,1,1,1,S10129 Klebsiella pneumoniae,CTX/CRO,Clinical Sample
4487,9,0,1.0,4,1,1,S5282 Escherichia coli,FOX,Clinical Sample
8628,0,0,1.0,3,1,1,S9357 Escherichia coli,AMC,Clinical Sample
6555,6,0,1.0,7,1,1,S7302 Escherichia coli,CTX/CRO,Clinical Sample
7212,1,0,1.0,2,1,1,S7953 Escherichia coli,AMX/AMP,Clinical Sample
2158,6,0,1.0,9,1,1,S2992 Escherichia coli,CTX/CRO,Clinical Sample
4017,6,0,1.0,3,1,1,S4819 Escherichia coli,CTX/CRO,Clinical Sample
769,0,0,1.0,6,1,1,S1527 Escherichia coli,AMC,Clinical Sample
8971,6,0,1.0,3,0,1,S9686 E.coi,CTX/CRO,Clinical Sample
793,11,0,1.0,8,0,1,S1554 Escherichia coli,GEN,Clinical Sample
3307,7,0,1.0,3,0,1,S4123 Escherichia coli,CZ,Clinical Sample
3063,9,0,1.0,4,0,1,S3886 E.coi,FOX,Clinical Sample
5263,8,0,1.0,3,1,1,S604 Klebsiella pneumoniae,Co-trimoxazole,Clinical Sample
466,6,0,1.0,4,1,1,S1204 Escherichia coli,CTX/CRO,Clinical Sample
7863,6,0,1.0,3,1,1,S8601 Escherichia coli,CTX/CRO,Clinical Sample
6618,0,0,1.0,2,1,1,S7364 Escherichia coli,AMC,Clinical Sample
3178,9,0,1.0,3,0,1,S3999 Pseudomonas aeruginosa,FOX,Clinical Sample
4628,8,0,1.0,4,1,1,S5416 Escherichia coli,Co-trimoxazole,Clinical Sample
2249,4,0,1.0,1,1,1,S3080 Proteus mirabilis,C,Clinical Sample
8077,6,0,1.0,4,1,1,S8816 Escherichia coli,CTX/CRO,Clinical Sample
6044,12,0,1.0,2,1,1,S6800 Escherichia coli,IPM,Clinical Sample
2851,6,0,1.0,2,1,1,S3675 Citrobacter spp.,CTX/CRO,Clinical Sample
1851,1,0,1.0,4,1,1,S2677 Enterobacteria spp.,AMX/AMP,Clinical Sample
8809,0,0,1.0,3,0,1,S9532 Enter.bacteria spp.,AMC,Clinical Sample
2836,6,0,1.0,4,1,1,S3660 Escherichia coli,CTX/CRO,Clinical Sample
8315,9,0,1.0,3,1,1,S9046 Escherichia coli,FOX,Clinical Sample
2091,0,0,1.0,2,1,1,S2927 Proteus mirabilis,AMC,Clinical Sample
3983,6,0,1.0,2,1,1,S4782 Escherichia coli,CTX/CRO,Clinical Sample
6796,7,0,1.0,4,0,1,S7538 E. coli,CZ,Clinical Sample
6146,3,0,1.0,11,1,1,S6903 Escherichia coli,Acide nalidixique,Clinical Sample
6276,10,0,1.0,3,1,1,S703 Escherichia coli,Furanes,Clinical Sample
7934,3,0,1.0,2,1,1,S8676 Pseudomonas aeruginosa,Acide nalidixique,Clinical Sample
6777,5,0,1.0,2,0,1,S7519 E. coli,CIP,Clinical Sample
2692,11,0,1.0,3,1,1,S3520 Escherichia coli,GEN,Clinical Sample
7606,0,0,1.0,4,1,1,S8343 Enterobacteria spp.,AMC,Clinical Sample
2805,6,0,1.0,1,0,1,S363 Klebsiella pneumoniae,CTX/CRO,Clinical Sample
6198,12,0,1.0,3,1,1,S6953 Proteus mirabilis,IPM,Clinical Sample
8635,13,0,1.0,9,1,1,S9363 Escherichia coli,colistine,Clinical Sample
5187,7,0,1.0,3,0,1,S5966 Escherichia coli,CZ,Clinical Sample
5327,6,0,1.0,1,1,1,S6103 Escherichia coli,CTX/CRO,Clinical Sample
4039,0,0,1.0,4,1,1,S4839 Klebsiella pneumoniae,AMC,Clinical Sample
3417,11,0,1.0,3,1,1,S4233 Escherichia coli,GEN,Clinical Sample
8917,1,0,1.0,1,1,1,S9637 Citrobacter spp.,AMX/AMP,Clinical Sample
7619,6,0,1.0,4,1,1,S8355 Escherichia coli,CTX/CRO,Clinical Sample
7851,7,0,1.0,4,1,1,S859 Escherichia coli,CZ,Clinical Sample
229,1,0,1.0,2,1,1,S10219 Citrobacter spp.,AMX/AMP,Clinical Sample
4157,6,0,1.0,2,0,1,S4953 Klebsiella pneumoniae,CTX/CRO,Clinical Sample
4407,12,0,1.0,2,0,1,S5200 Citrobacter spp.,IPM,Clinical Sample
3538,0,0,1.0,7,1,1,S4351 Escherichia coli,AMC,Clinical Sample
8988,8,0,1.0,4,0,1,S9705 E.coi,Co-trimoxazole,Clinical Sample
4731,0,0,1.0,5,0,1,S5518 E.cli,AMC,Clinical Sample
8482,8,0,1.0,4,1,1,S9216 Escherichia coli,Co-trimoxazole,Clinical Sample
1675,9,0,1.0,2,1,1,S2490 Pseudomonas aeruginosa,FOX,Clinical Sample
6736,8,0,1.0,4,1,1,S7476 Escherichia coli,Co-trimoxazole,Clinical Sample
420,10,0,1.0,2,1,1,S1155 Escherichia coli,Furanes,Clinical Sample
5337,0,0,1.0,1,0,1,S6113 Protus mirabilis,AMC,Clinical Sample
1232,1,0,1.0,2,1,1,S2025 Citrobacter spp.,AMX/AMP,Clinical Sample
7435,0,0,1.0,3,1,1,S8172 Escherichia coli,AMC,Clinical Sample
249,2,0,1.0,2,1,1,S1024 Escherichia coli,AN,Clinical Sample
3520,7,0,1.0,2,1,1,S4333 Enterobacteria spp.,CZ,Clinical Sample
4912,6,0,1.0,2,1,1,S5695 Citrobacter spp.,CTX/CRO,Clinical Sample
8054,6,0,1.0,1,0,1,S8794 Escherichia coli,CTX/CRO,Clinical Sample
3203,1,0,1.0,3,1,1,S4023 Escherichia coli,AMX/AMP,Clinical Sample
413,12,0,1.0,9,1,1,S1148 Escherichia coli,IPM,Clinical Sample
8187,8,0,1.0,2,1,1,S8921 E.cli,Co-trimoxazole,Clinical Sample
8188,8,0,1.0,2,1,1,S8923 Escherichia coli,Co-trimoxazole,Clinical Sample
7932,10,0,1.0,3,1,1,S8674 Escherichia coli,Furanes,Clinical Sample
246,1,0,1.0,2,0,1,S10236 E.cli,AMX/AMP,Clinical Sample
2660,6,0,1.0,3,0,1,S3491 Escherichia coli,CTX/CRO,Clinical Sample
2429,3,0,1.0,5,1,1,S3263 Proteus mirabilis,Acide nalidixique,Clinical Sample
6529,5,0,1.0,3,0,1,S7277 Escherichia coli,CIP,Clinical Sample
6264,11,0,1.0,4,1,1,S7019 Klebsiella pneumoniae,GEN,Clinical Sample
6217,6,0,1.0,1,1,1,S6972 Citrobacter spp.,CTX/CRO,Clinical Sample
8223,1,0,1.0,3,1,1,S8956 Proteus mirabilis,AMX/AMP,Clinical Sample
5727,11,0,1.0,3,0,1,S6493 Enteobacteria spp.,GEN,Clinical Sample
5814,1,0,1.0,3,1,1,S6579 Escherichia coli,AMX/AMP,Clinical Sample
4205,6,0,1.0,1,1,1,S500 Escherichia coli,CTX/CRO,Clinical Sample
877,1,0,1.0,2,1,1,S1643 Proteus mirabilis,AMX/AMP,Clinical Sample
3658,5,0,1.0,3,1,1,S4467 Klebsiella pneumoniae,CIP,Clinical Sample
7565,3,0,1.0,1,1,1,S8304 Enter.bacteria spp.,Acide nalidixique,Clinical Sample
5844,11,0,1.0,0,1,1,S6607 Escherichia coli,GEN,Clinical Sample
3438,0,0,1.0,4,1,1,S4253 Escherichia coli,AMC,Clinical Sample
5587,4,0,1.0,1,1,1,S6358 Escherichia coli,C,Clinical Sample
7904,3,0,1.0,3,1,1,S8644 Escherichia coli,Acide nalidixique,Clinical Sample
6763,8,0,1.0,11,1,1,S7504 Escherichia coli,Co-trimoxazole,Clinical Sample
8522,7,0,1.0,3,1,1,S9254 Escherichia coli,CZ,Clinical Sample
5730,11,0,1.0,4,0,1,S6496 Escherichia coli,GEN,Clinical Sample
4487,10,0,1.0,4,1,1,S5282 Escherichia coli,Furanes,Clinical Sample
6924,6,0,1.0,5,1,1,S7660 Enterobacteria spp.,CTX/CRO,Clinical Sample
3921,5,0,1.0,7,1,1,S4722 Escherichia coli,CIP,Clinical Sample
5911,3,0,1.0,2,0,1,S6673 E. coli,Acide nalidixique,Clinical Sample
5837,11,0,1.0,3,0,1,S6600 Escherichia coli,GEN,Clinical Sample
418,7,0,1.0,2,0,1,S1153 Escherichia coli,CZ,Clinical Sample
2357,9,0,1.0,1,0,1,S3189 E.coi,FOX,Clinical Sample
7514,9,0,1.0,2,1,1,S8253 Escherichia coli,FOX,Clinical Sample
3111,1,0,1.0,2,1,1,S3932 Escherichia coli,AMX/AMP,Clinical Sample
9280,7,0,1.0,2,1,1,S9983 Klebsiella pneumoniae,CZ,Clinical Sample
746,10,0,1.0,3,1,1,S1503 Klebsiella pneumoniae,Furanes,Clinical Sample
6340,2,0,1.0,4,1,1,S7095 Klebsiella pneumoniae,AN,Clinical Sample
8136,12,0,1.0,4,1,1,S8873 Escherichia coli,IPM,Clinical Sample
4984,6,0,1.0,2,1,1,S5766 Escherichia coli,CTX/CRO,Clinical Sample
2458,1,0,1.0,2,1,1,S3291 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
7409,12,0,1.0,3,1,1,S8149 Escherichia coli,IPM,Clinical Sample
8086,12,0,1.0,2,0,1,S8825 Escherichia coli,IPM,Clinical Sample
3281,6,0,1.0,3,1,1,S4099 Escherichia coli,CTX/CRO,Clinical Sample
1473,6,0,1.0,3,1,1,S2274 Escherichia coli,CTX/CRO,Clinical Sample
3722,12,0,1.0,1,1,1,S4530 Enterobacteria spp.,IPM,Clinical Sample
7843,1,0,1.0,1,1,1,S8581 Enterobacteria spp.,AMX/AMP,Clinical Sample
491,5,0,1.0,2,0,1,S1229 Escherichia coli,CIP,Clinical Sample
4613,1,0,1.0,1,1,1,S5401 Citrobacter spp.,AMX/AMP,Clinical Sample
4571,0,0,1.0,3,1,1,S5362 Escherichia coli,AMC,Clinical Sample
7760,7,0,1.0,2,0,1,S850 Proteus mirabilis,CZ,Clinical Sample
985,9,0,1.0,2,1,1,S1754 Acinetobacter baumannii,FOX,Clinical Sample
3994,11,0,1.0,3,1,1,S4792 Escherichia coli,GEN,Clinical Sample
7189,6,0,1.0,1,0,1,S7931 E. coli,CTX/CRO,Clinical Sample
1354,11,0,1.0,2,0,1,S2153 E.cli,GEN,Clinical Sample
295,1,0,1.0,3,0,1,S10283 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
5644,6,0,1.0,1,1,1,S6414 Klebsiella pneumoniae,CTX/CRO,Clinical Sample
3887,1,0,1.0,2,1,1,S4690 Escherichia coli,AMX/AMP,Clinical Sample
1465,2,0,1.0,2,1,1,S2266 Escherichia coli,AN,Clinical Sample
3301,9,0,1.0,4,0,1,S4118 Klbsiella pneumoniae,FOX,Clinical Sample
2075,6,0,1.0,3,0,1,S2911 Citrobacter spp.,CTX/CRO,Clinical Sample
2725,12,0,1.0,8,1,1,S3552 Escherichia coli,IPM,Clinical Sample
6709,12,0,1.0,3,0,1,S7450 Proeus mirabilis,IPM,Clinical Sample
449,11,0,1.0,2,1,1,S1186 Escherichia coli,GEN,Clinical Sample
8771,1,0,1.0,3,1,1,S9496 Escherichia coli,AMX/AMP,Clinical Sample
4832,12,0,1.0,8,1,1,S5619 Escherichia coli,IPM,Clinical Sample
1060,11,0,1.0,1,1,1,S1836 Klebsiella pneumoniae,GEN,Clinical Sample
6576,12,0,1.0,4,1,1,S7322 Escherichia coli,IPM,Clinical Sample
6477,0,0,1.0,2,1,1,S7227 Proteus mirabilis,AMC,Clinical Sample
4085,0,0,1.0,2,1,1,S4882 Escherichia coli,AMC,Clinical Sample
4829,11,0,1.0,3,0,1,S5616 E.cli,GEN,Clinical Sample
3408,6,0,1.0,3,1,1,S4225 Escherichia coli,CTX/CRO,Clinical Sample
5660,0,0,1.0,3,1,1,S6429 Klebsiella pneumoniae,AMC,Clinical Sample
8458,0,0,1.0,1,1,1,S9193 Proteus mirabilis,AMC,Clinical Sample
8210,12,0,1.0,4,1,1,S8943 Escherichia coli,IPM,Clinical Sample
908,4,0,1.0,1,0,1,S1675 E. coli,C,Clinical Sample
4721,12,0,1.0,3,1,1,S5509 Escherichia coli,IPM,Clinical Sample
1938,6,0,1.0,1,0,1,S2766 E.coi,CTX/CRO,Clinical Sample
861,7,0,1.0,1,1,1,S1626 Escherichia coli,CZ,Clinical Sample
8145,14,0,1.0,2,1,1,S8881 Escherichia coli,ofx,Clinical Sample
4377,13,0,1.0,3,1,1,S517 Escherichia coli,colistine,Clinical Sample
484,6,0,1.0,3,1,1,S1222 Acinetobacter baumannii,CTX/CRO,Clinical Sample
4324,1,0,1.0,7,1,1,S512 Escherichia coli,AMX/AMP,Clinical Sample
6428,6,0,1.0,3,1,1,S7180 Escherichia coli,CTX/CRO,Clinical Sample
4331,1,0,1.0,2,1,1,S5127 Escherichia coli,AMX/AMP,Clinical Sample
696,1,0,1.0,4,1,1,S1451 Escherichia coli,AMX/AMP,Clinical Sample
8336,3,0,1.0,2,1,1,S9067 Escherichia coli,Acide nalidixique,Clinical Sample
2075,12,0,1.0,3,1,1,S2911 Citrobacter spp.,IPM,Clinical Sample
312,9,0,1.0,4,1,1,S1040 Escherichia coli,FOX,Clinical Sample
4812,9,0,1.0,2,1,1,S560 Klebsiella pneumoniae,FOX,Clinical Sample
3634,2,0,1.0,3,1,1,S4445 Escherichia coli,AN,Clinical Sample
6265,1,0,1.0,6,1,1,S702 Morganella morganii,AMX/AMP,Clinical Sample
807,2,0,1.0,6,1,1,S1569 Escherichia coli,AN,Clinical Sample
9117,2,0,1.0,3,1,1,S983 Escherichia coli,AN,Clinical Sample
8781,12,0,1.0,4,1,1,S9505 Escherichia coli,IPM,Clinical Sample
4153,13,0,1.0,3,1,1,S495 Escherichia coli,colistine,Clinical Sample
8925,5,0,1.0,2,1,1,S9644 Escherichia coli,CIP,Clinical Sample
7886,12,0,1.0,2,1,1,S8625 Escherichia coli,IPM,Clinical Sample
7116,1,0,1.0,4,1,1,S7859 Escherichia coli,AMX/AMP,Clinical Sample
4979,6,0,1.0,4,1,1,S5761 Escherichia coli,CTX/CRO,Clinical Sample
2744,7,0,1.0,2,0,1,S357 Klebsie.lla pneumoniae,CZ,Clinical Sample
7667,8,0,1.0,5,1,1,S8404 Escherichia coli,Co-trimoxazole,Clinical Sample
1771,12,0,1.0,3,1,1,S2592 Escherichia coli,IPM,Clinical Sample
8439,1,0,1.0,2,1,1,S9174 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
5817,12,0,1.0,5,1,1,S6581 Escherichia coli,IPM,Clinical Sample
4736,4,0,1.0,3,1,1,S5522 Proteus mirabilis,C,Clinical Sample
4825,12,0,1.0,4,0,1,S5611 E.cli,IPM,Clinical Sample
5742,7,0,1.0,7,1,1,S6508 Escherichia coli,CZ,Clinical Sample
6895,6,0,1.0,7,1,1,S7634 Escherichia coli,CTX/CRO,Clinical Sample
946,7,0,1.0,4,1,1,S1714 Acinetobacter baumannii,CZ,Clinical Sample
1583,1,0,1.0,2,1,1,S2392 Escherichia coli,AMX/AMP,Clinical Sample
1212,11,0,1.0,2,0,1,S2003 E.cli,GEN,Clinical Sample
8536,6,0,1.0,1,0,1,S9269 Escherichia coli,CTX/CRO,Clinical Sample
5208,9,0,1.0,3,1,1,S5985 Escherichia coli,FOX,Clinical Sample
2279,13,0,1.0,1,1,1,S311 Escherichia coli,colistine,Clinical Sample
6262,14,0,1.0,2,0,1,S7016 Escherichia coli,ofx,Clinical Sample
3969,11,0,1.0,3,1,1,S477 Escherichia coli,GEN,Clinical Sample
5447,10,0,1.0,4,1,1,S622 Escherichia coli,Furanes,Clinical Sample
3070,12,0,1.0,3,1,1,S3892 Escherichia coli,IPM,Clinical Sample
2416,3,0,1.0,4,1,1,S3251 Escherichia coli,Acide nalidixique,Clinical Sample
2794,9,0,1.0,2,1,1,S3619 Enterobacteria spp.,FOX,Clinical Sample
220,14,0,1.0,2,1,1,S1021 Klebsiella pneumoniae,ofx,Clinical Sample
4185,0,0,1.0,8,0,1,S498 E. coli,AMC,Clinical Sample
1439,6,0,1.0,2,1,1,S2239 Escherichia coli,CTX/CRO,Clinical Sample
5026,1,0,1.0,4,0,1,S5806 Klebsiella pneumoniae,AMX/AMP,Clinical Sample
6348,7,0,1.0,4,1,1,S7102 Escherichia coli,CZ,Clinical Sample
5933,6,0,1.0,3,0,1,S6693 Citrobacter spp.,CTX/CRO,Clinical Sample
1376,12,0,1.0,1,0,1,S2175 E.cli,IPM,Clinical Sample
7118,0,0,1.0,3,1,1,S7861 Escherichia coli,AMC,Clinical Sample
1609,3,0,1.0,5,1,1,S2420 Escherichia coli,Acide nalidixique,Clinical Sample
529,8,0,1.0,1,1,1,S1271 Proteus mirabilis,Co-trimoxazole,Clinical Sample
868,1,0,1.0,2,1,1,S1633 Proteus mirabilis,AMX/AMP,Clinical Sample
2833,0,0,1.0,1,1,1,S3657 Escherichia coli,AMC,Clinical Sample
6582,7,0,1.0,4,1,1,S7328 E.cli,CZ,Clinical Sample
269,6,0,1.0,2,1,1,S1026 Escherichia coli,CTX/CRO,Clinical Sample
8284,1,0,1.0,2,0,1,S9015 Proteus mirabilis,AMX/AMP,Clinical Sample
7946,8,0,1.0,3,1,1,S8687 Escherichia coli,Co-trimoxazole,Clinical Sample
8908,0,0,1.0,9,1,1,S9628 Escherichia coli,AMC,Clinical Sample
3925,6,0,1.0,1,1,1,S4726 Escherichia coli,CTX/CRO,Clinical Sample
488,5,0,1.0,5,1,1,S1226 Escherichia coli,CIP,Clinical Sample
2316,6,0,1.0,7,0,1,S3146 E. coli,CTX/CRO,Clinical Sample
2937,11,0,1.0,4,1,1,S3760 Escherichia coli,GEN,Clinical Sample
2723,1,0,1.0,3,1,1,S3550 Escherichia coli,AMX/AMP,Clinical Sample
2446,5,0,1.0,1,1,1,S328 Enterobacteria spp.,CIP,Clinical Sample
8923,12,0,1.0,3,1,1,S9642 Citrobacter spp.,IPM,Clinical Sample
6336,5,0,1.0,4,1,1,S7091 Escherichia coli,CIP,Clinical Sample
7495,7,0,1.0,2,1,1,S8233 Escherichia coli,CZ,Clinical Sample
4538,7,0,1.0,5,0,1,S5331 E.coi,CZ,Clinical Sample
601,11,0,1.0,1,1,1,S1345 Escherichia coli,GEN,Clinical Sample
8257,4,0,1.0,3,1,1,S8988 Escherichia coli,C,Clinical Sample
5002,8,0,1.0,4,1,1,S5783 Escherichia coli,Co-trimoxazole,Clinical Sample
4063,13,0,1.0,4,1,1,S4860 Escherichia coli,colistine,Clinical Sample
7129,5,0,1.0,2,1,1,S7872 Escherichia coli,CIP,Clinical Sample
5216,1,0,1.0,4,1,1,S5992 Escherichia coli,AMX/AMP,Clinical Sample
2785,8,0,1.0,3,1,1,S3610 Escherichia coli,Co-trimoxazole,Clinical Sample
6553,7,0,1.0,4,1,1,S7300 Escherichia coli,CZ,Clinical Sample
6021,8,0,1.0,7,1,1,S6777 Escherichia coli,Co-trimoxazole,Clinical Sample
8426,8,0,1.0,4,1,1,S9161 Escherichia coli,Co-trimoxazole,Clinical Sample
925,13,0,1.0,2,1,1,S1692 E. coli,colistine,Clinical Sample
1605,6,0,1.0,3,0,1,S2416 Enterobacteria spp.,CTX/CRO,Clinical Sample
6760,7,0,1.0,9,0,1,S7501 E.cli,CZ,Clinical Sample
671,1,0,1.0,3,1,1,S1425 Escherichia coli,AMX/AMP,Clinical Sample
7042,6,0,1.0,4,1,1,S7786 Escherichia coli,CTX/CRO,Clinical Sample
3238,8,0,1.0,3,0,1,S4055 E.coi,Co-trimoxazole,Clinical Sample
6061,6,0,1.0,2,0,1,S6818 Escherichia coli,CTX/CRO,Clinical Sample
2004,0,0,1.0,2,1,1,S2834 Escherichia coli,AMC,Clinical Sample
5825,10,0,1.0,4,1,1,S659 Escherichia coli,Furanes,Clinical Sample
8539,11,0,1.0,2,1,1,S9271 Enterobacteria spp.,GEN,Clinical Sample
7317,0,0,1.0,1,1,1,S8054 Enterobacteria spp.,AMC,Clinical Sample
3475,0,0,1.0,1,1,1,S429 Pseudomonas aeruginosa,AMC,Clinical Sample
1946,0,0,1.0,0,1,1,S2774 Escherichia coli,AMC,Clinical Sample
3027,6,0,1.0,3,1,1,S3850 Escherichia coli,CTX/CRO,Clinical Sample
4660,0,0,1.0,2,1,1,S5447 Proteus mirabilis,AMC,Clinical Sample
344,6,0,1.0,3,1,1,S1074 Escherichia coli,CTX/CRO,Clinical Sample
3950,12,0,1.0,2,1,1,S4750 Escherichia coli,IPM,Clinical Sample
4801,0,0,1.0,2,0,1,S5587 Enter.bacteria spp.,AMC,Clinical Sample
8971,7,0,1.0,4,0,1,S9686 E.coi,CZ,Clinical Sample
815,6,0,1.0,4,1,1,S1577 Escherichia coli,CTX/CRO,Clinical Sample
240,9,0,1.0,2,0,1,S10230 Morganella morganii,FOX,Clinical Sample
945,1,0,1.0,4,1,1,S1713 Escherichia coli,AMX/AMP,Clinical Sample
9061,4,0,1.0,1,1,1,S9778 Escherichia coli,C,Clinical Sample
7797,12,0,1.0,4,1,1,S8536 Escherichia coli,IPM,Clinical Sample
8129,5,0,1.0,1,0,1,S8866 Enterobacteria spp.,CIP,Clinical Sample
3117,11,0,1.0,2,0,1,S3938 E. coli,GEN,Clinical Sample
8341,7,0,1.0,2,1,1,S9071 Citrobacter spp.,CZ,Clinical Sample
5668,2,0,1.0,1,0,1,S6437 E. coli,AN,Clinical Sample
7630,7,0,1.0,1,1,1,S8367 Escherichia coli,CZ,Clinical Sample
4087,6,0,1.0,1,0,1,S4884 Escherichia coli,CTX/CRO,Clinical Sample
8475,6,0,1.0,2,0,1,S9209 E.cli,CTX/CRO,Clinical Sample
1590,10,0,1.0,2,1,1,S2399 Acinetobacter baumannii,Furanes,Clinical Sample
2368,11,0,1.0,1,1,1,S3201 Escherichia coli,GEN,Clinical Sample
8521,1,0,1.0,3,1,1,S9253 Escherichia coli,AMX/AMP,Clinical Sample
795,1,0,1.0,10,0,1,S1556 E. coli,AMX/AMP,Clinical Sample
8958,12,0,1.0,4,1,1,S9674 Escherichia coli,IPM,Clinical Sample
2712,6,0,1.0,3,0,1,S3540 E. coli,CTX/CRO,Clinical Sample
1053,0,0,1.0,3,1,1,S1829 Escherichia coli,AMC,Clinical Sample
3568,0,0,1.0,1,1,1,S4380 Proteus mirabilis,AMC,Clinical Sample
490,10,0,1.0,2,0,1,S1228 E. coli,Furanes,Clinical Sample
3538,5,0,1.0,7,1,1,S4351 Escherichia coli,CIP,Clinical Sample
2464,7,0,1.0,3,1,1,S3299 Escherichia coli,CZ,Clinical Sample
6548,0,0,1.0,3,1,1,S7296 Escherichia coli,AMC,Clinical Sample
1453,2,0,1.0,4,1,1,S2254 Escherichia coli,AN,Clinical Sample
1289,6,0,1.0,4,1,1,S2085 Escherichia coli,CTX/CRO,Clinical Sample
6359,11,0,1.0,1,1,1,S7112 Pseudomonas aeruginosa,GEN,Clinical Sample
7051,6,0,1.0,7,1,1,S7794 Escherichia coli,CTX/CRO,Clinical Sample
1716,8,0,1.0,3,1,1,S2535 Escherichia coli,Co-trimoxazole,Clinical Sample
4929,6,0,1.0,3,0,1,S5713 E.cli,CTX/CRO,Clinical Sample
5058,6,0,1.0,3,0,1,S5839 Escherichia coli,CTX/CRO,Clinical Sample
466,6,0,1.0,4,1,1,S1204 Escherichia coli,CTX/CRO,Clinical Sample
6578,8,0,1.0,2,1,1,S7324 Escherichia coli,Co-trimoxazole,Clinical Sample
7023,1,0,1.0,4,1,1,S7765 Escherichia coli,AMX/AMP,Clinical Sample
7298,1,0,1.0,2,1,1,S8036 Escherichia coli,AMX/AMP,Clinical Sample
2489,1,0,1.0,2,1,1,S3323 Escherichia coli,AMX/AMP,Clinical Sample
8357,10,0,1.0,4,1,1,S9088 Escherichia coli,Furanes,Clinical Sample
